"ext_pois.N","ext_pois.theta"
12387.7764368007,0.848478324266749
14012.2626875908,0.865610703971757
13440.5507296001,0.860253283081519
12134.5534908697,0.848092600773727
13179.4687603019,0.860064065440028
13360.3300459518,0.863735672939401
13151.1080456049,0.854628961609246
11642.5045248002,0.846335329914626
14083.0779992451,0.864611808841475
13878.2779872076,0.858867044718184
13211.9216170863,0.855140928648531
12912.1059199915,0.85874777407643
13127.5424700276,0.855135605855601
12741.4196871102,0.84860434648745
13061.2458899188,0.856395374161478
14160.3437905556,0.867985780591614
12565.6538242963,0.85273532381854
15096.558942628,0.872798865144311
14859.6490545057,0.870663215973767
15960.6688672809,0.883640819824453
13635.5697713528,0.862665120225591
14657.6206141649,0.867286925515353
13980.587168685,0.866348408800718
12379.9637836913,0.844992718436383
14259.8634549726,0.865936790320679
14661.4495273205,0.868106809060241
13557.1748795808,0.857761129650945
14532.0337265852,0.864863455114948
13492.3269529427,0.862747406254224
14132.0688607294,0.868592846727428
14174.777260286,0.865895579963812
13097.2380167367,0.858526336023733
14120.3017651973,0.866092397228495
12571.737147744,0.858534082621308
13745.1324187959,0.866540703935615
13474.5436982985,0.85896437492913
15561.6332706084,0.875871105640591
14548.1475853246,0.868454139546648
14467.0809407262,0.869485283531583
14896.623522661,0.873007725483746
13739.5553489478,0.864451548864274
15032.3602378361,0.875142201672954
14638.7938414536,0.866718135299171
13036.6402017366,0.852264108785173
13227.2291971806,0.853391876779939
12999.3571615799,0.85721010296345
12834.401575788,0.850279681427803
13276.169900644,0.855103487610054
13960.8918510411,0.863225182437999
13290.7086170897,0.862034208520158
13143.4173783601,0.856151303674133
15488.1612581808,0.881084616180827
13605.1945335062,0.867813471321664
13908.1724676926,0.866627365371382
12637.0676510083,0.849116371959341
13768.676983048,0.862209610848658
12513.1663287528,0.850204147760608
14641.5313251111,0.873979910863099
12685.9373612995,0.850776607618937
11661.1955618256,0.839290931027494
13555.5394517108,0.867760492588068
13490.954483516,0.860267178297306
13353.7006067643,0.860869709850319
13243.8917583117,0.860258805154039
13919.8537204516,0.863022010851545
12657.8619634982,0.856343686582002
12380.0014163328,0.851890535658791
14213.6680594584,0.867317095201145
12748.3634612409,0.860444032171717
14138.3139459754,0.86324104201541
13423.2175808044,0.854691929518288
14418.4513769075,0.867785361918373
12368.4216570121,0.849473281850524
13093.0984191743,0.857053117396294
13311.0448129628,0.858740955842055
13675.6676163329,0.860250053743688
12927.8585456674,0.85677468242247
12764.7603419962,0.85669160179701
12526.5126647132,0.850335505761493
12071.7175281057,0.843204724793369
12823.2862790749,0.850355759317234
13259.8754729695,0.857537236189553
13213.3469614945,0.86353198371521
13809.1084349611,0.862577836467837
12301.7208609283,0.84831652994463
12883.4216802495,0.852728931483116
14079.9479276225,0.863098933665192
13358.2534056602,0.855330562772802
12389.5785997914,0.84940113333307
12527.9511333129,0.855424915549203
14170.9296231935,0.866027636257953
14143.684614414,0.863624467096804
13544.1827345305,0.865588273869012
13740.7556083631,0.866446843071969
13796.9690912345,0.861444276112659
14120.3147738873,0.86300469103053
13116.1763644518,0.855995396392363
13510.555205164,0.859329391805199
13258.2764458892,0.851487901173573
14305.6070093903,0.869982163611729
14019.0863843888,0.862376223656696
13280.2367196424,0.860505628436398
12921.978817708,0.859153160852684
13362.6268013085,0.86190174677974
13377.3394433016,0.861586639809242
12828.7833601657,0.856315570508769
13565.1099372353,0.861947525368485
13646.0895674916,0.861429033596464
13301.501127541,0.857230455623593
13876.5987271207,0.860726205314291
12102.9154931432,0.849125106398653
12656.1584842968,0.858665325027428
13574.8929539703,0.860583410856157
12546.3469118839,0.850464325255923
13295.0287024914,0.859608681159091
12445.0257097033,0.850252292643049
14667.8189077626,0.870017214474293
14227.6174448942,0.869194300377952
13624.4535043099,0.858512348751627
13506.1816654183,0.861316835308923
13437.6779136502,0.857567827758145
12301.7596994419,0.846231282478982
12455.9468588201,0.84304225397182
13130.2129584702,0.856145037769476
13277.9667169605,0.854795751444851
13552.3853848395,0.862420771614049
13272.0719384409,0.857189977019567
12945.1396234247,0.856460772758204
14964.9662894324,0.872374656462733
13671.8380241857,0.862932663700467
13302.3582900031,0.855746463907029
13914.5892785416,0.864313047142486
13673.5568308341,0.862649377202652
13139.9153274412,0.852386931941351
12748.8556119653,0.854142148034945
13031.6526005179,0.85522871168679
13517.373742227,0.860562441510447
13690.2520488356,0.862239477931522
13636.965811113,0.858240249187254
13395.2317497744,0.860540694982576
12454.5438115213,0.846074390820838
13304.2482170928,0.86147956091995
13281.4718391984,0.864066906461442
14204.9404520995,0.86928607688977
14043.3183804861,0.867142174577476
13427.206904369,0.86226067001501
12938.4700823677,0.855746791977794
13857.3367023679,0.86572224213338
12796.8042956746,0.855431173940484
12888.9635065303,0.854071574241902
14565.0425852354,0.869677661008131
13415.1846359298,0.860065623620644
13225.534921644,0.865033280835119
14818.6810193716,0.867000091585564
13873.5629015432,0.861838662944359
13711.2400855542,0.864507078408964
12252.8476819804,0.843142983213345
13784.6238663109,0.861527897646709
13130.7066103182,0.861101595259672
14121.838374022,0.860981854574675
12419.8484482589,0.851387035254038
14083.9333315843,0.861462242284555
14724.0012989881,0.869896616619804
12743.7117484972,0.851833851496309
15111.3775939333,0.875437648483926
13288.7930220102,0.859494626597651
14664.9912702081,0.865399685621587
13011.3211532202,0.854151337925773
12808.7439173818,0.850960914683749
14507.9837702314,0.872789020091204
13442.377361329,0.857818897791787
12973.4851757346,0.854660826572814
12906.1961567775,0.857304830719836
13804.9576728891,0.862401034562003
13474.2855270456,0.857910665160037
14340.6740213319,0.866311117498741
13137.5790731812,0.855614660559066
13485.7546671855,0.861989649457109
13546.0743420018,0.859612162299115
12464.1671833607,0.851431691318081
12736.2660169754,0.850748154155189
12102.5874517924,0.850611043233499
13282.0967509946,0.861696259853835
12559.8923369218,0.858276516628408
14883.5624438466,0.872512200379173
13097.2253366199,0.854642030631794
12796.2911667268,0.85450115643866
13054.6904846163,0.857316616403886
12939.0783637635,0.850630073297171
13437.5791791325,0.857056083221893
13531.8403232517,0.860139309168598
13471.5874224903,0.862723100257867
13692.3971167714,0.862711765038244
14127.2787046756,0.86762750305195
13253.2136284973,0.857035467843917
12926.1387770257,0.857499400711311
13172.5711674127,0.856171892843402
12352.2135649196,0.850853448923292
12086.3313570416,0.848964044543619
13929.3292564257,0.864881270152709
13579.3906479909,0.85959339013107
15948.4428895138,0.881144822001286
13183.5795936865,0.861429609597091
14005.9179687425,0.860268886518673
13571.9421794487,0.864319128503662
13713.1306058464,0.86253646846531
14445.2393745441,0.869228310887921
12670.8162058454,0.851205172476428
12634.8118121623,0.849689829655262
16231.037934692,0.880383475053516
13638.4452514461,0.863676427347397
13997.9013778828,0.860112881386282
13997.2724589117,0.868416803076148
12210.1295386466,0.84896393000152
13109.9663141257,0.86031460950903
12416.8535628003,0.849728915551942
14390.2169935908,0.867110741950054
13189.8915091451,0.855691941124767
14729.4493498073,0.869640426451567
14035.0272470786,0.868901200324811
14420.73235571,0.87033657036111
13472.4149889472,0.855808609579885
13636.4138722829,0.861608907890114
15362.4849113111,0.871261746984696
12928.5141881745,0.854652594993317
13972.4686490271,0.865408800771893
13024.7186931632,0.858632027380885
13009.1514727021,0.850487932249905
14359.7585844407,0.865749033457958
12864.6590078957,0.854937797086781
13161.3642374822,0.853547957669156
13210.560282034,0.855979155418923
12261.1080584961,0.851308868819012
14069.3243893314,0.863746009688808
13934.7877766353,0.863988552784743
12340.9040990668,0.850449572751848
14422.0755961473,0.866677197664334
13090.2321609478,0.859465254020617
13360.5001397486,0.856878791011047
13654.5395063512,0.859872615324253
12439.8480460073,0.85113263896356
13413.4231094112,0.863978914261615
13080.9320200368,0.857002465704098
12703.2293262924,0.858424079627254
13416.1674865569,0.859045824216171
11646.9922545394,0.84256634610954
13421.8884287178,0.857946997032627
14165.9707266838,0.870925304095879
14769.1139873328,0.873541402102051
13887.1734415403,0.867548903996957
14016.1735819476,0.869714509434099
13476.5634102163,0.857512409827801
13076.3569309951,0.855002509053375
15114.0157493133,0.874990308620265
12743.6670785151,0.855566434709667
13365.3193723845,0.856388685111188
12112.5751631792,0.847529357487404
13115.4088622063,0.857422135078705
13065.2899357869,0.859364795491885
12318.0633112588,0.84870684604361
12936.6625912593,0.855336107208997
13761.4474402959,0.861879954381671
12764.6598897651,0.855031820409893
15166.8117658038,0.871059016271813
12892.0931030127,0.856647547789873
13448.9158379836,0.865609318964756
14460.1795853337,0.873903465796116
13866.9304542612,0.8620053451278
13166.1016709956,0.856152183167418
13138.4761013736,0.861744492928632
13006.8070279153,0.858808501517306
12587.120289949,0.851881507154348
13545.6236247977,0.863027723022695
13301.4397395791,0.859803321272089
13706.050791202,0.862947004821723
12308.2229865399,0.850854168694459
13665.967362572,0.863314026615237
13322.9297271783,0.857130848275228
13785.1329952124,0.860774052063704
14468.2852957366,0.869579614918327
13469.5043094869,0.862762966440204
14019.2467187505,0.871114005180424
13739.0589265158,0.864301481887038
13266.6199170707,0.861086401037524
13241.2417694093,0.861154562612156
13084.0532490908,0.854487513614179
14016.2749163138,0.867190416809105
13842.0259707365,0.861705477622005
13655.8310060237,0.86271677812869
14197.9374492608,0.866917208337903
13902.2896123421,0.860541830227358
16254.4355481241,0.883709175045123
13255.7320939292,0.860190823632013
14072.6742359576,0.867062347070414
15344.3017551557,0.877973461760553
13451.1146747582,0.860194531899607
13835.949049168,0.864422404817486
15061.5180990837,0.879301406452409
13762.2367290453,0.861234025073324
12295.0554045093,0.849547601313783
15116.4317778301,0.876164449053754
14295.8604701239,0.863827566190803
13535.3335357128,0.860153363534023
13610.8946460486,0.862468970085526
15199.6253088849,0.872528370809392
13321.5315907615,0.863295032512722
12571.4846314437,0.852878693036006
12870.1408720848,0.854009991174901
13535.5001583804,0.863629590622582
13535.4843584689,0.861126740168548
14483.2693339827,0.872822346667224
13003.5232430267,0.852987853609893
13976.867697823,0.865336080424676
13803.7782355504,0.862711090434786
13473.270205423,0.860288341454344
12650.9917300789,0.849404474734641
14287.8058344558,0.867529572563654
12785.5059736709,0.855421614922949
12111.5305628602,0.850718007505681
15001.5466134273,0.874184501369086
13629.8313144057,0.86474016494239
13151.5727714889,0.858718340052767
12462.7684867463,0.854862522261437
13718.1813827817,0.865204928324869
14254.5854081283,0.864323821551255
12443.9008089699,0.846294047755484
13821.3721689524,0.864175079196951
13473.3622876404,0.864461758024638
12603.9394762275,0.849615657512172
13046.9033683381,0.858469648897106
12576.8504772527,0.848326250971211
13341.9165147027,0.858849260495136
14345.3112567961,0.869041561528185
14751.3756549163,0.869041557786626
14292.1096817936,0.866138264508593
13018.4505164131,0.851112834639816
14019.8862728081,0.862712093662796
13915.6716561055,0.859456660352631
12560.2251541683,0.853008345759687
13011.2904948357,0.855350900965654
13257.5326561848,0.860057419122666
13762.7136372048,0.868108162583481
11651.3315339541,0.842573946733604
12185.1633410451,0.85088653175414
14298.6436289866,0.862577135545721
12338.0746576809,0.846837585198232
13403.0583212416,0.860120171551262
15401.8998298986,0.877205021964555
12178.5987297302,0.848437866891507
14708.6913600228,0.865657895409765
14577.4263705511,0.871867608447827
14045.0078458201,0.866081332923625
13422.6059334662,0.863665959797333
11564.878180215,0.842636474064981
12768.6278030535,0.848185103358238
14805.3227187622,0.868675400672384
13113.7193838166,0.854756366811512
13916.6945116255,0.861598390011167
13201.0642472542,0.856906922467399
15109.6399331009,0.874130707195943
13974.4610854209,0.863950335328786
13515.5225761416,0.860556593297067
12547.4611993213,0.850276603731265
14107.0896793062,0.864379280412509
14615.3107284963,0.867340360633382
14920.6148146316,0.874599349324303
13359.3076310773,0.85803203256011
14202.5356864619,0.865556243291121
12678.6308877776,0.854921346369887
12870.6159695996,0.851947438285069
13035.041877205,0.855975570540444
14545.8679988447,0.871095833539004
12676.9315984054,0.852348914066972
12796.8554461462,0.850524258222481
14323.7638943864,0.871132075284473
13230.0628474566,0.860586291102001
13809.8898114129,0.861590164885841
14401.2666195669,0.868745313388426
13689.729058397,0.862892823910716
12494.2567831572,0.848927296287903
13023.1485279843,0.854864534719276
14902.4083589658,0.875848155025745
13798.5078557373,0.858401121295038
12759.4714750982,0.854641912050106
14092.261772297,0.867348100387651
12910.5666239769,0.854766128259942
13610.7301191823,0.860444061587863
14723.0453995021,0.868018139319006
12864.3470180338,0.860476883606895
14053.8844260151,0.859586167593849
13742.7558396163,0.8627007634243
11395.4966738241,0.839794257844862
14691.9448101679,0.870152284679794
13893.4591921233,0.862123668993937
14164.285338574,0.866870350917509
13450.5288605105,0.856439350656184
13841.3084737834,0.861617433655361
13562.2322029766,0.86070711233185
13756.9223760213,0.866321839036751
12661.9671723712,0.856041404269261
12386.5478716743,0.851781161246265
13190.3535122932,0.853903068088489
13887.253416846,0.867031943978075
13226.490766609,0.859266207711851
13892.901670501,0.867616875129477
12291.0942275365,0.847705965115604
13527.2697396434,0.858704851775793
12468.2047936934,0.845749983469474
13704.496614203,0.862049258083216
12374.030107554,0.854759942395008
14360.6180599986,0.862423340577894
14220.7941318362,0.867888378456289
13391.2366470015,0.856950034372043
13050.5719693186,0.854102729194136
13785.0426007583,0.86175102838459
14361.7937824251,0.872773252804426
13372.9230630791,0.857396102670951
12233.9773992237,0.851656047140179
11863.4680183426,0.845784712797237
14377.182831367,0.868416241694909
14178.0194989375,0.86446605936158
13052.7014509204,0.854661404260737
13468.3417508391,0.858272519526049
13012.1448334539,0.855562855172504
13596.1409665026,0.861372283117414
12667.2577699458,0.858962833294477
13458.0097975572,0.862249579008414
13869.5587721702,0.862122009728763
12405.8695866535,0.853415927253025
13248.6455261911,0.861151778358815
12611.0444310236,0.850730858381974
14585.3731033824,0.86942133958849
15960.1018239184,0.880622008976228
11961.7365577057,0.84540838793083
13509.5931754376,0.860333422819591
13885.6239544727,0.862054469241442
14700.8891184638,0.872226105121095
11929.9880644989,0.840239934615402
14578.2225644503,0.872018852875979
13295.0996047213,0.857672505953937
12635.2801886578,0.854223744873364
14044.9634752731,0.866051809201821
13512.0341897546,0.860503895621404
12880.8842619139,0.857102866820591
13975.9927116178,0.869277779122694
12335.4836829836,0.849974008999379
14557.9499353353,0.869208297821172
13544.0278387602,0.861149725924506
12773.737593295,0.853869204378287
13949.0412163842,0.862167828548914
13741.4178477736,0.861085610769057
12801.278844892,0.858786113043789
14063.0456328401,0.868235901936316
12878.5618067676,0.854295719783569
13055.9786394977,0.857286069344323
12791.283922154,0.85489838340146
15297.4803355451,0.871038344432492
12522.8965477782,0.850500029206153
13840.3105281167,0.860141905457483
12998.764422384,0.852631332850251
14050.0487181226,0.864108840557929
13491.4521762621,0.857759049609658
13207.1683450586,0.856665387995159
12854.3693352592,0.857219687069264
12523.7494639095,0.851959804789349
14422.6447860215,0.867742235726783
14411.5696769863,0.869964264583389
14210.4943655562,0.866083390666028
12677.6310493257,0.857366593520383
14644.9727419113,0.86792796050984
14504.7492514464,0.874509219274003
12628.8823797313,0.856380864898587
13759.7351581327,0.861865141852762
12837.2132481923,0.853911131961649
13419.815793168,0.856456855850149
15370.1603677647,0.874398238923845
13250.1139720641,0.859975844456704
13944.0897872725,0.863750366863622
12418.6653596871,0.849248656105862
12788.0713918556,0.853008098992445
13827.0927717634,0.86358477016163
12789.8883457866,0.848792769795425
11923.2995235733,0.842367678120013
15220.333057545,0.876503838654157
13810.8469131001,0.864151753407814
13529.2604280683,0.863168037348305
14721.0713185542,0.871647626917203
12708.2510757387,0.849981396093483
14297.2892963048,0.866721101006974
12224.7945890917,0.848495546422627
14048.6335831763,0.863787838174586
15124.1587296245,0.873642243766996
12510.2690970584,0.85027617654202
13766.112793654,0.860760527519886
14890.4641373131,0.869149277094463
14313.7722366631,0.869300111099782
13292.2223801315,0.8618313324623
12734.1428348864,0.85301773734169
13187.7209592642,0.864586790790514
12702.8006667689,0.856418944128773
12403.3332160266,0.850248679348003
12573.3824196769,0.857770370602625
14761.6489624916,0.866698118037711
14393.7883439218,0.866400687258536
13764.6692090212,0.861848158681534
13282.3362320185,0.853855784918998
12271.4371005333,0.844202659755786
14520.678622152,0.868207042645743
13506.3275506237,0.85923805270045
13730.8635666983,0.863855855401913
13046.4477737189,0.853356168201942
13432.0065010096,0.86039662623902
12068.7644975338,0.845837151793036
13374.5282152372,0.861547689869491
13521.653744008,0.861912541366435
14936.1057819098,0.868463432675896
12431.981306958,0.851925848025103
13148.9988370392,0.856581268359985
12322.0817658293,0.847490973507495
13142.2482200964,0.85846704330731
13506.8499163022,0.862388499645616
13375.7893992877,0.863090081815357
12129.5586772101,0.848185327108882
14001.6488808602,0.864764046966262
14377.2155733137,0.868884290583328
13424.5843771753,0.860910199510275
13547.563479791,0.86349021273381
13505.3649472403,0.860975080868368
14144.4971219834,0.864487968316242
12982.9589054868,0.852160810651535
14124.2719728394,0.866688425753644
13534.528009171,0.862136191052284
13827.418465874,0.864311825723376
13895.2577995288,0.863625433908532
13274.6843201064,0.862806443702499
13679.8346503549,0.86249842845818
13555.2052259195,0.861056927662594
13334.3859993354,0.8555868397535
14672.2955855855,0.86462539203571
14021.4068965409,0.86207448626886
13540.6518658167,0.863577457978586
13267.4480956896,0.856902979121262
13252.8769383472,0.856833443634886
13247.5568894457,0.860613521911722
13819.176626337,0.867326649982452
13721.0979092785,0.865223333539182
14415.3078478284,0.86676171289917
14874.3046909792,0.870889071102252
12546.7885811457,0.85245909057543
13926.5757068798,0.864412228414281
13294.1408069054,0.856308088380884
14492.2808791104,0.871964997877426
12502.2968809361,0.852159709623351
12604.1527903222,0.856208093900676
13515.164198222,0.865679119215111
13623.5897743266,0.863518721757592
12225.8664811656,0.847234295861822
13446.7921921659,0.864540308104394
13372.5360832606,0.861986528652055
14183.6831810285,0.8636949367227
13096.2058579541,0.858220559433521
13013.0670926542,0.859550846112749
13544.8357308178,0.862927949661969
14070.4837418588,0.868046199966212
12945.3249863077,0.853045381906787
14201.4539434612,0.867236470985524
13306.3562022776,0.86141947039811
14144.0783954315,0.869882900022113
13064.030559064,0.857712708735856
13130.9806064203,0.854213003203595
13503.9130684986,0.854679420165462
13129.0412664266,0.851848217300379
13277.540894448,0.862334304338301
13434.9688037078,0.861414827279469
14460.3426799214,0.866395937639795
12410.5525242977,0.850379901859314
14735.7281733325,0.871602967888787
12926.9496537464,0.858446135181354
13333.9555335253,0.86024979575321
12892.5256581202,0.854669583221778
13779.0369109764,0.863051386628993
13850.3462288353,0.862992992843748
13170.7944279286,0.857763179729846
12835.3664778036,0.846668799759468
15365.1894156802,0.876851738826251
14014.2700002647,0.863195948164557
14118.2116377641,0.863208968622947
12725.171032557,0.853828286883722
13252.9679401916,0.860826432942378
12838.214003059,0.849693169606122
14174.132002483,0.868873297326683
13357.7701036742,0.854876240211954
13327.4032292365,0.856170246634342
13669.3687873418,0.862314744669156
14201.8197411076,0.866019071849396
14261.2661573766,0.868368912736584
13756.5004368036,0.865841167931267
12187.9078286206,0.849114608422909
12407.0187041575,0.850263033296255
13240.7462094406,0.860177161513294
12465.5669127419,0.850696956484759
13486.6232868622,0.859878918371561
13249.2546785239,0.862186334595748
13136.3252912195,0.860621381686354
14852.4645061819,0.870836573275712
13185.2655018224,0.858511805622299
14727.3709260041,0.869588046267451
13605.1679015896,0.859565614252367
15408.7407055055,0.876196990630169
14071.9399396852,0.865389470810219
14503.6530821724,0.871299078236558
13223.6765794118,0.857503060821595
13766.9930328632,0.86483644609674
13910.1822775006,0.866130158433079
12798.3733875752,0.855073745903591
13644.8375164886,0.859508614925355
13829.6591524897,0.861900115573494
13455.6633896817,0.858525102746253
14055.0665871016,0.864812366382732
13610.8385007295,0.861835688588935
14692.8183813909,0.870044566625194
13909.7022187707,0.861046444818568
14296.6662476099,0.86665771761491
12556.9765049337,0.854795515837387
14289.303365966,0.871347507184866
14203.888413475,0.870904150841016
13092.060511427,0.85438452753385
14448.2109428789,0.867496764455955
14317.2069211676,0.868413257265687
13361.8988746227,0.85848913209035
14254.4016582557,0.867998297786408
13400.180541123,0.861085316482927
13867.8900865377,0.86046365140524
13296.1039935504,0.855014275574431
13977.6822865591,0.864494849045745
13730.411305465,0.868207912765978
13084.950423908,0.855181802194496
13980.3189624983,0.867848761358587
13992.975786857,0.870711782214053
15813.2115887574,0.881497013179348
13368.0529761323,0.852681482905866
13806.2897733999,0.863140877947692
11822.1640566282,0.846710804032211
12556.9132819898,0.848007313934575
13031.5793972359,0.858708963095857
13698.4616592378,0.863574201573792
14450.269062825,0.868083889502173
13681.0975714346,0.859229525155022
12708.8446492983,0.849082884665609
13455.664249404,0.859875100199848
12970.3905008264,0.854357867093692
12235.3250012001,0.851092958397998
14305.2814754217,0.869410534733855
13682.2445828113,0.862931330593622
13884.3236915177,0.864384082416611
12390.5386098254,0.854361728977226
14231.8649868224,0.867241485229551
14926.513413024,0.87186791480863
13587.6981823593,0.858641351592741
13324.0477711084,0.857733844656442
13342.2921582321,0.856006257380598
11914.736547792,0.843981692973862
14711.2239056123,0.873955501777874
13268.8167692523,0.854691325365988
13037.1091621556,0.856824953162969
13713.8093086605,0.865012707859049
11680.9807819443,0.844731388143081
12947.1819796693,0.857363331291794
14619.7213983978,0.871332594220904
15127.8862922914,0.872378950721695
13506.3217370538,0.859279361247041
14962.801997993,0.876125716299205
13941.6847639877,0.86283710428753
14061.2260906828,0.865176580504676
13538.4717691628,0.860288045894201
12448.3051946778,0.848987734161507
14047.4492088069,0.870406718200507
13793.7341667587,0.863945134234498
12804.0534201428,0.849260434325082
15147.0991451489,0.876832344519279
13267.2717103122,0.85632900546549
14202.5870917723,0.859576156769986
13515.5602933916,0.859660620700236
13807.9437162955,0.859399613597329
13731.7143639608,0.866161078845232
14384.6199753874,0.86926293386369
14012.7168857237,0.866354742678921
14106.0164867555,0.868507765940929
12540.2291416104,0.848778524710441
15208.4534439686,0.876398354820723
13554.1036467992,0.862625113751936
13772.0450188728,0.863163575740166
12462.9251252581,0.853063224162015
15072.5236752006,0.872749307782995
14064.7138436204,0.863364686805692
16301.9937231286,0.880665964078311
13630.2574955596,0.86299296320568
14535.7388545808,0.869834919382683
13103.2924322198,0.857795724715942
14628.9404151439,0.87251653306266
13172.4145857661,0.861771795006122
13307.1057432597,0.861208808819167
15119.4860979002,0.876392380850599
11674.7637023471,0.844580625597748
12376.045465103,0.847368807855594
13797.4695980707,0.863874408867329
14045.8031308094,0.868286584236668
12393.439966813,0.853275123844196
14270.9835147774,0.863276492095427
13892.8821363634,0.864114203225678
14165.0949281581,0.866675292094123
13301.5517754468,0.855841816326907
12326.9831424895,0.850925499459959
14080.7907992582,0.865709159070795
13611.7262172294,0.865308623767772
14127.2787046756,0.86762750305195
14288.3634003642,0.869375824335089
13314.6028640625,0.863658840403681
12920.9596420192,0.854284857103597
12344.1039931154,0.851431613404346
13572.5862323955,0.862001216110828
14095.240308284,0.863177736530295
13874.6048314106,0.865809568642551
13784.7976859662,0.864485872491249
13363.0962237784,0.859535826766275
14654.4309321036,0.873036526133779
12538.7437538047,0.852314492195793
13098.7485893241,0.858313163053656
14078.9904872303,0.865651836564178
14505.7159844033,0.870254499285012
12959.0853074335,0.861805990861022
13641.6309597681,0.867693588846657
13445.0621807419,0.858070172020075
12769.0905984461,0.860186004891041
13780.2985877608,0.868071476670264
12432.0207941307,0.846945650981796
14073.5092536431,0.866327447129712
13857.5808655212,0.867539199582712
13593.6033220004,0.868856340498785
13152.9118982687,0.85505053556379
12414.5444372113,0.852448526555735
13457.542880635,0.860476379975216
13503.6324526683,0.861825134580598
14199.1852504843,0.868021963401047
13228.7868593491,0.855116500128831
13876.9533694109,0.860462652284159
13511.2523857856,0.859393543670796
13722.4684614015,0.86010508334987
13089.6545372583,0.853022855937505
14810.4698254149,0.874738687771212
13172.0161413611,0.861287976170624
14632.6915589305,0.87185828607348
12573.858757987,0.852523569846656
13193.2232499516,0.857838696976289
13409.3201180492,0.859355268462223
12837.844662563,0.856981384154574
13645.1845830252,0.86313825404536
13676.2276449711,0.862922322698781
13195.3395246159,0.853783912074058
13480.4200307473,0.86063357841753
13219.6653266,0.855955078371739
14320.7676463607,0.864742051868932
13804.506587231,0.86191949693039
13681.960855293,0.85871840053541
14142.431298961,0.860999003595563
12365.9268189994,0.851396874482369
15089.1445153124,0.870501408566796
13984.8019363799,0.868490691981963
14503.4196627296,0.871515430197393
12782.9884108683,0.85366816860584
13325.1195092052,0.859424018591701
14489.3816443778,0.866267992476294
12921.2411452327,0.851490073193071
13391.2877356856,0.858017230119851
14366.256692164,0.870687503223039
14289.4264183833,0.868341141471236
12335.1104206797,0.843690551236625
12083.1689971779,0.845760794339014
12402.751810526,0.847942434694655
13169.8794165018,0.855700246029953
14055.0665871016,0.864812366382732
13203.623197819,0.856091861172812
13939.6096957459,0.863595824618872
12460.2143560334,0.850262962721538
14371.4280427764,0.871466159477084
12949.6161834751,0.858267348056163
12719.9885828737,0.855575410236459
13056.6471535397,0.859515923305359
13891.0992706723,0.863560082896947
14672.5420534944,0.873652250103418
13226.4890158473,0.857092852987775
13111.541292639,0.853742409143125
13282.8497646182,0.857924058008916
13934.0336636345,0.863932006766062
14731.8545164034,0.873938877331404
12972.6699852033,0.859958990366299
13348.0653962104,0.855982473687561
11795.139833756,0.846785516394641
12419.8214000773,0.847833399940867
12390.699938317,0.852075778569057
14471.8060481264,0.872504705605128
13731.7143639608,0.866161078845232
11912.0360525043,0.846500629343805
13905.0952856591,0.865620419168988
14436.8224175278,0.869552043897811
13806.8267566379,0.864822399023859
12696.493931006,0.856404172946734
13585.7136724832,0.865199258058818
14792.5485528512,0.868878920717577
11655.6398959568,0.841876921701265
13346.1731322036,0.862019009961566
14418.4513769075,0.867785361918373
14623.8396960154,0.869542834298236
14398.6759869299,0.869302003619258
13641.7974586615,0.864902902599777
14244.256974251,0.86692035085019
12763.0479032775,0.851830879755245
13196.0155137878,0.856778472169573
14240.5385019134,0.870029518949186
13535.5809317056,0.860235270002067
13656.6732068721,0.861159953099495
14476.2395183748,0.869694360567096
12247.8740327259,0.849141977731536
12964.5871257955,0.85602142653832
13300.9310658277,0.859759757208517
13502.592997348,0.863018593648241
12928.3031819129,0.853494716535733
13130.9396906944,0.858275561290811
13223.4303416877,0.862986248355575
14814.2419609795,0.873412940109336
12991.981773709,0.858386054321505
13514.2321140162,0.8619184942825
13820.3754825729,0.863775862119965
13107.9505563604,0.857420386049595
13732.7123687655,0.863556640335493
13230.1655144162,0.855221547009055
13406.2867266184,0.858033788970629
13016.802598025,0.854165108367583
13881.9129447737,0.865430748975898
14170.0534221767,0.863465042654905
13140.5764418745,0.857217509078418
13158.22193568,0.855982387122675
14398.7743920154,0.868370196489795
13195.2262731655,0.853854164816288
13096.0448516195,0.853766669876719
12697.4115021531,0.849370458177612
13015.7896562287,0.854464230924588
14001.5346506498,0.864004329888729
13234.5115403259,0.858040738454925
13154.2215812386,0.859488174637997
13450.5007147726,0.863820959148225
13623.3374914644,0.86630917824042
14202.313417037,0.871996724365953
13016.9558394391,0.856130969373774
14466.7433531376,0.869260350002583
13360.9461093876,0.862509966087796
14814.2419609795,0.873412940109336
12982.6014252622,0.857321194925539
14183.8834816666,0.865296529288807
12833.8728289598,0.854563354971642
13719.3135479161,0.865863711384721
13616.8550006633,0.863075775389499
13472.8520063162,0.856115487393081
14271.8116760119,0.866020117732262
13965.3954637505,0.868082836778531
12695.7123270583,0.856877792210887
14115.6977396755,0.866217925866225
12257.3579831152,0.851893903497946
13335.2937228024,0.859544869532857
11808.9481803459,0.845707498405151
13138.3387886488,0.854393005089745
14063.1144885253,0.868788028377679
13529.4085676902,0.857840731343737
12752.4443037419,0.851150575605584
12696.1425845472,0.858035115773404
14545.0397933246,0.870674156923278
14029.0778513372,0.866131411014863
13278.1277199482,0.864103200400986
13235.146145131,0.860576836895675
